SIJ2019	builtar
1393	0.5048470764430577
1394	0.3956330745841531
1401	0.35405119588512646
1402	0.5269389865563598
1403	0.3108952777777778
1404	0.498785637495903
1405	0.9651613592233009
1411	1.13781
1412	0.9397890604026845
1421	0.39909861652377243
1422	0.316026262434865
1423	0.5788672566371682
1424	0.36327548142532223
1431	1.1123033810888252
1432	0.4219124186633039
1433	0.7972679999999999
1434	0.29469817411150967
1435	0.3962647482014388
1436	0.9978236085626913
1441	6.063217854077253
1442	0.1755868695652174
1443	0.20907236842105265
1444	0.17197672609400325
1445	0.473203128326434
1451	0.9056660902977905
1452	0.310605
1453	0.38182730781812235
1454	0.2719901403294692
1455	0.24984127981384524
1461	0.5791495827725437
1462	0.04796303448275861
1463	0.6528443440486533
1464	0.46673787586206894
1465	0.3294316
1471	0.47925224955009
1472	0.4827814545454545
1473	0.6477157894736841
1474	0.5289704495977283
1475	0.22785918407960198
1476	0.3023383747178329
1477	0.395715806805708
1478	0.672785501489573
1491	0.5742488593099196
1492	0.4621948162111216
1493	0.21097862068965517
1494	7.664073939393939
1495	0.3263975016350556
1496	0.4650713088732761
1497	0.24711235
1498	0.2546655231560892
1499	0.5135099692937564
1511	0.6394396261682244
1512	0.24244417910447763
1513	0.26506478873239436
1514	0.16475954848640328
1515	0.09890764009471191
1516	0.43778784045315083
1520	4.608547155234657
1531	0.47842012601260125
1532	1.531117454271389
1541	0.15754116591928252
1542	0.35253046145188516
1543	0.33098039125431533
1544	0.4675725646551724
1545	0.3601851038338658
1546	0.49059940159574467
1547	0.2947620696142991
1548	0.5546870261612387
1561	0.20017384615384615
1562	0.5783288372093023
1563	0.586569365573378
1564	0.431290661831369
1565	0.7298372958995198
1570	1.3135000000000001
1581	0.78948
1582	0.16917679012345677
1591	0.6565555947136564
1592	0.7465511688311688
1593	1.6691340157480314
1601	0.0396
1602	0.6258251455180442
1603	0.22989668341708544
2001	0.9733253273714468
2002	0.24417725162488393
2011	0.1876514071294559
2012	0.20312785949506038
2021	1.941357928108953
2022	0.46457236862147755
2031	0.8806383809942807
2032	0.5501706877783276
2041	0.5313509266943292
2042	0.43137497762307314
2043	0.668295294117647
2051	0.3565979501860864
2052	1.0952393984962407
2061	0.9126763796909493
2062	0.40795369052379044
2071	0.7479011581442601
2072	0.38933469415343025
2081	1.0335365181711607
2082	0.381560027100271
2083	0.29901015963511973
2090	0.6388378216636745
2100	1.0333427137809186
2110	0.9034925746430117
2120	0.6633933333333333
2131	1.0839471959352176
2132	0.18154035398230087
2141	1.3536292837465564
2142	0.45304134842282684
2143	0.6758531891394386
2151	0.5542225732316096
2152	0.1962683597883598
2153	0.2580328915944744
2161	1.068530576288398
2162	0.4370541714285714
2163	0.20000625916870415
2171	0.43684665224445646
2172	1.9785747003154577
2181	0.2658664666666667
2182	1.0225073094867807
2191	1.4341005938436393
2192	0.7469530544309492
2201	4.170140631995201
2202	0.18243692972015985
2203	0.4140252788104089
2211	1.1018789646133682
2212	0.148005
2220	0.7414643018867925
2231	1.0668764479682853
2232	0.87923656405399
2233	0.5997413333333333
2241	0.5293032283464566
2242	0.5777009569377991
2243	0.6574878325859491
2251	1.0826333229329173
2252	0.36713777103866563
2253	0.7397176344936709
2261	0.9798969895536561
2262	0.9452078678678678
2263	0.43135503480278425
2264	0.6182818064516129
2265	0.3450554520037279
2271	0.4736040344652813
2272	0.9996832463768116
2273	0.17114655737704917
2274	0.4425513513513513
2281	0.4128198884148343
2282	0.8442862427745664
2291	0.12471464646464647
2292	0.40042318425760287
2301	0.23832115384615388
2302	0.10242397801099451
2311	1.2054472296601442
2312	1.0816697881828317
2321	0.5419130434782609
2322	0.42354241425389755
2323	0.7748541989319092
2330	2.174762264150943
2340	0.44383858773181173
2350	0.4648354572624029
2361	0.5091554117087101
2362	0.6186497552670781
2370	0.60765977248597
2381	0.47002374253483736
2382	0.6899136575958861
2391	1.091904
2392	0.9579688018979833
2393	0.2670698552821997
2401	0.23175595570788296
2402	0.2956701766077974
2403	0.05607189583333333
2411	0.40846225680933856
2412	0.5808362448979592
2413	0.41190624235006124
2414	0.43289004115226337
2421	9.487821380404663
2422	1.0146923422233958
2431	0.6132151969981239
2432	0.7587864516129033
2441	0.25861471004243286
2442	0.0902
2443	0.4723984219554031
2451	0.9048836961325968
2452	0.35606666666666664
2461	0.5640602855200544
2462	0.7687173754940712
2463	0.6564883821656051
2471	0.7235602617801047
2472	0.3435874509803921
2473	0.7051698810356893
2474	0.3832877192982456
2481	2.5966099999999996
2482	1.1608824615384614
2483	1.6565607768744355
2490	3.3712874452554744
2501	0.9532158174904943
2502	0.3001025396825397
2511	0.15163909090909092
2512	0.0911263387978142
2513	0.6107415088757396
2521	0.2371567816091954
2522	0.250317552742616
2523	0.35916679245283023
2531	0.6750262857142858
2532	0.4967320930232558
2540	0.7160712075198843
2551	0.8817012114014253
2552	2.0244133333333334
2561	0.6923528200427742
2562	0.45999592383638926
2563	0.28575065420560747
2571	1.7408913153153152
2572	2.3365147477744803
2580	0.8833900787401575
2591	0.8684520833333333
2592	0.8621313967073818
2601	2.320440850299401
2602	0.47566265957446807
2611	0.15250666666666665
2612	0.5608138461538461
2613	1.0253794736842106
2614	0.9787468644067797
2615	0.2896952380952381
2616	0.07092727272727273
2621	0.17572
2622	0.26694929824561403
2631	0.5845503980404164
2632	0.3547977961432507
2633	0.5382199115044248
2634	0.11022575725026854
2635	0.34128574162679426
2641	0.8648520093095422
2642	0.4639053571428572
2643	1.4371068321747766
2651	0.8426346385052803
2652	0.27193784431137724
2661	0.11407414012738853
2662	0.9411147219193021
2670	0.566228111273792
2681	0.13987071470075538
2682	0.7199614545454546
2683	0.1608673417721519
2691	0.1853498921949116
2692	0.1709573971452561
2693	0.20730140007527287
2694	0.8736695030038231
2695	0.5185761373390558
2701	0.43669469879518075
2702	0.34804185393258424
2703	0.4707317793103449
2711	0.3614681120943953
2712	0.5667179764243615
2713	0.22994192307692307
2714	0.26970408223201175
2715	0.34306922252010724
2721	0.2032
2722	0.36619833333333335
2723	0.49408259685863876
2724	0.23515093333333334
2725	0.35320217043966057
2731	0.15732
2732	0.29472786885245905
2733	0.13793076923076922
2734	0.7420471177410762
2735	0.5986749729729729
2741	0.8265491379310345
2742	0.4240224453024453
2751	0.9803239626168224
2752	0.7889232040903281
2753	0.3341636559139785
2761	0.9370029629629629
2762	2.293409090909091
2763	4.79746939925489
2764	0.5392266666666666
2765	0.32016
2770	0.5334677333333333
2781	0.5252092307692308
2782	0.8130794788273616
2783	0.610056230031949
2784	0.8233993288590604
2785	0.9206057142857145
2791	7.827790172005725
2792	4.917947363046431
2801	0.6366751898734176
2802	0.27073756756756756
2803	0.07236000000000001
2804	0.06006
2805	0.027706651493239094
2806	0.27944
2807	0.31109481481481477
2808	0.6607959745762712
2809	0.12940697674418605
2821	0.4132
2822	0.17535185185185187
2830	0.5468040000000001
2841	0.11932137931034484
2842	0.146028
2843	0.042194999999999996
2851	0.1602509090909091
2852	0.8283739074960128
2853	0.6368400000000001
2861	0.28857499999999997
2862	0.4197078504672897
2863	0.6800661818181818
2864	0.498096029143898
2865	0.20992
2871	0.6544266666666667
2872	0.2929305263157895
2881	0.0744
2882	0.3066861428571429
2883	0.31793367875647666
2884	0.41816238095238095
2891	0.9988228327645051
2892	0.3393908256880734
2893	0.647850593220339
2894	0.5051093378607809
2895	0.9116222047244095
2901	0.7616190308370044
2902	0.973832
2903	0.58384
2904	0.7934456962025317
2905	0.4957332705248991
2911	0.512006625
2912	1.0816167572156197
2913	1.0532
2914	0.5602041935483871
2915	0.45759861060329066
2921	0.8322018264840183
2922	0.2826943554006969
2923	0.27560552147239264
2924	1.1778105521472393
2931	0.573893670886076
2932	0.811252923076923
2933	0.2768036363636363
3500	1.0259084427767355
3510	0.8794793258426965
3521	0.16910817120622568
3522	0.1884975355450237
3523	0.1294595918367347
3524	0.3968512974404237
3525	0.34583288409703505
3531	1.313922407079646
3532	0.2279226229508197
4001	2.3007844363636365
4002	1.9965556815698744
4010	0.6438917527764365
4021	0.51378505629478
4022	0.4791676136363636
4031	0.9518495758718191
4032	0.36311820754716984
4033	0.2837929818342933
4034	0.3438015770609319
4041	0.4859062702702703
4042	0.5655955111111111
4050	1.051604973973395
4061	1.2384352873563218
4062	0.2456889241223103
4071	0.27298075471698113
4072	0.08511107883817426
4073	0.09915488908606922
4074	0.13744491174213352
4075	0.1396320987654321
4076	0.07754769825918761
4077	0.30526462411347516
4078	0.07111116279069768
4079	0.07864804387568557
4081	0.046595537848605574
4082	0.12247826086956522
4083	0.13624734232274902
4084	0.18318643636363638
4091	0.49310249999999994
4092	0.3706174749913763
4093	0.9559350669818756
4094	0.2452032786885246
4095	0.16752430051813472
4096	0.12679390036452004
4101	0.711421008475686
4102	0.1821569956140351
4103	0.09199315315315315
4104	0.3847162121212121
4105	0.18618371752165225
4111	0.8694669662921348
4112	1.0807731161780672
4120	2.0059153222531396
4131	0.7511744463373083
4132	0.3599721452145214
4140	0.6565442442748091
4150	1.5108796390484005
4160	11.572836090225563
4170	2.1876947601476013
4181	0.4469485409252669
4182	3.4735689987686706
4190	1.6694143333333333
4200	0.47346084367245655
4211	1.4885502702702702
4212	0.7355258536585365
4213	0.26710243902439024
4214	0.30044377358490565
4220	1.2439570680628274
4231	2.226882908412957
4232	2.636561382320844
4233	3.558047028593201
4241	0.9349425544267054
4242	0.5418132769044739
4250	6.4016136585365855
4260	0.8919728803545052
4270	1.0379632558139533
4281	0.16124242424242424
4282	0.09792682926829269
4283	0.4690732536520585
4284	0.1848241379310345
4285	0.34500129032258064
4291	1.3319867452135494
4292	0.22449424657534245
4301	0.0356
4302	1.6267590643274854
4303	3.310819336492891
4311	0.5442854605263158
4312	0.38777052631578945
4321	7.792289373391852
4322	2.210820652173913
4323	0.7184412303290415
4324	0.6981498874236088
4325	1.79372173012939
4331	0.15422081577767816
4332	1.8859919046882911
4333	0.08288204506065858
4334	0.10081376518218624
4341	0.38665113183743355
4342	0.12247069090909092
4343	0.5486437299035369
4344	0.2822192802056555
4345	1.1832860655737705
4346	0.4566198675496688
4347	0.46284923076923074
4351	0.5730408996145427
4352	1.2623052153040468
4353	0.537536
4354	0.3240979439252336
4355	2.696301052850187
4356	0.11716521739130437
4357	0.08491311111111112
4358	0.2893009771986971
4359	0.09799304347826086
4361	0.6338434831460674
4371	0.944592789968652
4372	0.5693792828224407
4373	0.5120646153846153
4381	1.281982420212766
4382	0.17038422818791943
4383	0.905216062992126
4391	0.4324219047619048
4392	0.2705410511363636
4393	0.4216399405351834
4394	0.26493949514563103
4401	0.7262693793103447
4402	0.28885169811320754
4403	0.1634642857142857
4404	0.33689025974025977
4405	0.09300813082927818
4406	0.27368021804879694
4407	0.39368
4408	0.39381952461799663
4409	0.3992414248021108
4421	0.27013446494464943
4422	1.1632314285714285
4423	0.15410723549488053
4424	0.7846000956937799
4425	0.29560019264448334
4426	0.09067777777777777
4427	0.4586617438692098
4428	0.3108624363233666
4429	0.2348608849557522
4431	0.18986045174537988
4432	0.432400218579235
4433	0.25085838613269573
4434	0.24464345443716498
4441	0.316431649122807
4442	0.14744047358834245
4443	0.44897999999999993
4444	0.12166720257234725
4445	0.4315740740740741
4446	0.15070108695652173
4450	0.25529090128755366
4461	0.12118656716417911
4462	0.4726286269744836
4463	0.841791551724138
4471	0.8135772661870504
4472	0.5888002436053593
4473	0.39180399999999993
4474	0.6134013305613305
4481	0.5447979585798817
4482	0.24956828828828828
4483	0.3847451536643026
4484	0.10287894736842107
4485	0.1513363041182682
4486	0.14604857142857144
4487	0.26650590111642747
4491	0.24940163096060813
4492	0.2542329988331388
4493	0.11893538945712037
4494	0.15257551020408164
4495	0.15982963758389263
4496	0.04673229885057471
4497	0.036295578947368415
4498	0.10808970131421744
4499	0.14943096774193548
4511	0.3156588770864947
4512	0.13714520547945205
4513	0.26940653950953675
4514	0.06890098113207546
4515	0.2596101310043668
4521	1.3799745454545456
4522	0.6987187077385425
4523	0.6918755555555556
4531	1.5292990979381444
4532	0.22064608695652174
4533	0.992470909090909
4534	0.46504886098654713
4535	0.6763689515749882
4541	3.090903899161965
4542	0.4814708747855918
4543	0.2748236774193548
4551	0.7268556818181818
4552	0.48035346125461253
4561	0.5905685384615386
4562	0.8761482311977716
4571	0.5926057916102841
4572	0.31532470588235295
4573	0.3177474429967427
4574	0.3724617328519856
4575	0.24359999999999998
4581	4.120871571896784
4582	0.18280851063829787
4583	1.0070033333333335
4584	0.07648807631707893
4591	0.19147992047713716
4592	0.5528803202479339
4593	0.5014454508196722
4594	0.2003175
4595	0.3256718681318681
4601	0.22386836197021764
4602	0.21895422680412369
4603	0.15497214835549336
4604	0.5833601938610662
4611	0.81333903930131
4612	0.6338730551626591
4621	1.1116154253611559
4622	0.6426891428571428
4623	0.3377158333333333
4630	1.6713944592249856
4641	0.648830651989839
4642	0.12038183574879227
4651	0.28613974182444063
4652	0.4962539751146038
4661	0.3769636129032258
4662	0.6102148819400128
4663	0.48112907868190985
4664	0.18465424584717607
4671	0.415396170678337
4672	0.3529522041763341
4673	0.2596356053811659
4680	0.6534412008005337
4690	1.1480648648648648
4700	0.9964726496378193
4711	0.3526599564744287
4712	0.7336678113485631
4713	0.5394100063734864
4720	1.2486677773195876
4731	0.45770511463844793
4732	0.16584653610771113
4740	1.202195232323232
4751	0.8882639999999999
4752	0.7982904821327282
4753	0.533475855513308
4761	0.30352727272727276
4762	1.9331347501469724
4771	0.4204125
4772	0.9589435031847133
4781	0.4595993258426966
4782	0.2808
4790	0.515312340425532
4801	0.9466026635899127
4802	1.1714018181818182
4810	1.3584743206854344
4820	0.6896276102088168
4831	0.4001357362637363
4832	0.5300902740688687
4833	0.546605838150289
4841	0.22148281081081084
4842	0.5315580892358295
4843	0.6998529866708063
4844	0.9798868776012585
4845	0.5769094736842105
4846	0.47756627421383646
4847	0.11607176555716353
4848	0.10903683890577508
4849	0.12468138613861386
4861	0.6192895681063123
4862	0.442173415061296
4870	1.6704994849519081
6000	2.428497790368272
6010	1.022871961414791
6021	0.6895068443367656
6022	0.35119264314632737
6023	0.2600587631763879
6024	0.6178991741741742
6025	0.32587441860465116
6026	1.1476517045454546
6030	2.0017196707818927
6040	4.016870110375276
6050	0.9327144776119403
6061	0.5208403319977103
6062	0.14794627306273064
6063	0.10844402420574886
6064	0.6400137827715356
6071	0.15451844660194175
6072	0.055630769230769234
6073	0.24880203045685279
6081	0.19031388753056236
6082	0.10823249097472924
6090	4.320419002375297
6100	2.2598166827697264
6111	1.3399872
6112	0.42618136363636366
6121	1.1729489655172414
6122	0.7476467741935484
6131	0.5578915662650602
6132	1.1877957142857143
6141	0.38321565217391307
6142	0.2130411111111111
6143	0.5652520000000001
6151	0.1697142857142857
6152	2.1875958259149355
6160	5.7515234075211055
6170	2.3468513011828933
6180	0.2981658278145696
6190	3.1341064951768485
6201	0.3842556783919598
6202	0.4298434782608696
6203	0.42711375
6211	0.35970578512396695
6212	0.30218285714285714
6213	0.8596119365079364
6221	0.3145748148148148
6222	1.4124988912579957
6223	0.3163504972375691
6224	0.2687688888888889
6225	0.7756080991735538
6231	0.17795405940594058
6232	0.5712075
6241	1.0744171851851851
6242	0.4091704109589041
6243	0.3248
6251	1.7339051445086704
6252	1.0461318936877078
6261	1.3757777777777778
6262	0.3213146
6263	0.549885
6271	0.22235758064516126
6272	0.3337905405405406
6273	0.3248437735849057
6274	0.34494775583482945
6275	0.33205238095238093
6281	0.29899155963302754
6282	1.4556938891276323
6291	0.7822385185185186
6292	1.0779448665620095
6293	0.40503999999999996
7001	0.6742211583011584
7002	0.47035981651376146
7011	0.58496
7012	0.7267764705882354
7020	0.4530440506329114
7031	0.45172421052631573
7032	1.1999547732181426
7040	0.536830985915493
7050	0.9378942319749216
7060	0.5271440963855422
7070	0.5251921610738255
7080	0.530126170212766
7091	0.37018036281179134
7092	0.3378194319880419
7093	0.363655
7094	0.37488731645569623
7101	0.22160747603833866
7102	0.2738190967741935
7110	0.5384987234042553
7120	0.5475433333333334
7131	1.3891357281553398
7132	0.21182818181818183
7140	0.5031718787878788
7150	1.1277833271028037
7160	0.39004184210526316
7170	1.0927218699186991
7180	1.3155036363636363
7191	0.46464090909090905
7192	0.5891801247077163
7193	0.2809143915343915
7200	0.6187303198294243
7211	0.822761038961039
7212	0.3188665300546448
7213	0.3726858278145695
7221	0.4611444863336475
7222	0.672597
7231	0.7842843664122138
7232	0.4407283438155136
7233	0.4027832432432432
7234	0.48206323232323234
7241	0.4948329411764706
7242	1.38762813559322
7250	1.6933401960784313
7261	0.27337094668117523
7262	0.42364929936305734
7263	0.47518646492434663
7270	0.25854784810126585
7281	3.115284358523726
7282	0.8792341040462428
7283	0.6331849593495935
7290	0.4674157446808511
7301	0.6977
7302	0.18044520547945206
7310	1.6661860273972604
7320	0.22404489795918367
7331	0.2536840512820513
7332	0.21666047904191615
7333	0.4611352212389381
7341	0.7213820388349514
7342	1.3790837127845883
7351	0.7188379487179488
7352	0.34343999999999997
7361	0.27631800000000006
7362	0.16964285714285715
7371	0.3480461788617886
7372	0.5499541621621622
7381	0.5493185454545454
7382	0.7586846846846846
7383	0.5819270731707318
7391	0.3591923076923077
7392	0.2595063829787234
7393	0.22472521246458924
7394	0.24421670886075947
7395	0.19548000000000001
7396	0.23578333333333332
7400	0.8885512962962963
7410	0.8206731313131312
7420	0.895767659574468
7431	0.48420341463414635
7432	0.49192957746478877
7441	0.5132443076923077
7442	0.3534980952380952
7451	0.286
7452	0.6249305263157895
7453	0.5446031746031745
7460	0.3266284
7471	0.456
7472	0.5713965714285714
7473	0.6643356097560975
7480	0.30425901639344266
7490	0.9052105263157895
8001	0.47276
8002	0.7630314873417722
8003	0.1419
8011	0.23573333333333335
8012	0.25298119658119655
8013	0.4042058851674641
8014	0.1304
8021	0.635711214953271
8022	0.07978461538461538
8031	0.2500490322580645
8032	0.42024833333333333
8041	0.1971184573002755
8042	0.48837932938856016
8043	0.25497119170984456
8051	0.27157086294416244
8052	0.25844433333333333
8053	0.30881383177570093
8054	0.07773333333333333
8055	0.53289
8056	0.15392178770949722
8057	0.7360433634311512
8058	0.3162693512304251
8059	0.3596427586206897
8061	0.17971742331288346
8070	0.9851524137931034
8081	0.5747945695364238
8082	0.43784959537572254
8091	0.18339395604395603
8092	0.553177868852459
8100	0.16861702127659575
8111	1.6531327397260274
8112	0.9328719602977668
8121	0.2985025531914894
8122	0.25036153846153847
8123	0.142672131147541
8124	0.2770942779291553
8125	0.2861620183486238
8126	0.3223441647597254
8127	0.2168602898550725
8128	0.22885555555555553
8141	0.34479000000000004
8142	0.470412
8150	0.09297777777777778
8161	0.14559624999999998
8162	0.013458461538461539
8171	0.098
8172	0.052
8173	0.5289450887573964
8174	0.18975
8181	0.2795267307692308
8182	0.198468679245283
8191	0.28898625
8192	0.30394771653543307
8200	0.4884820817843866
8211	0.22214716981132077
8212	0.45226446043165464
8213	0.1595326530612245
8214	0.1692
8215	0.23513770700636943
8216	0.07466222222222221
8217	0.052865
8218	0.02529
8230	0.17586666666666667
8241	0.35152317596566524
8242	0.22654089552238807
8251	0.3469121951219512
8252	0.7507707913669064
8253	0.05948181818181818
8261	0.5035444776119402
8262	0.11728636363636363
8271	0.6351582375478927
8272	0.5996280049875312
8273	0.6075655555555555
8274	1.250832
8281	0.21296481927710842
8282	0.1633701030927835
8283	0.9258773913043479
8291	0.454362
8292	0.09197999999999999
8293	0.06534000000000001
8301	0.6681111111111111
8302	0.2712051282051282
8303	1.1254285714285714
8304	0.47053237113402063
8305	1.2534649649368865
8306	0.3944783661971831
8311	0.6228146192893401
8312	0.4565215890410959
8313	1.3110463594852635
8314	1.5964533333333335
8315	1.0899883188044832
8321	0.2398655593220339
8322	1.4569506530612246
8323	0.15108923076923075
8330	0.29049103448275865
8341	0.27411189873417724
8342	0.8377104225352112
8343	0.3361392438563327
8344	0.22117333333333333
8351	0.09225363636363636
8352	0.38308196721311477
8353	0.5503893484419263
8354	0.5239137288135594
8355	0.4814466666666667
8361	0.41667438596491224
8362	0.118
8371	0.22948481012658228
8372	0.3047791358024691
8373	0.28152288288288285
8374	0.04125818181818182
8375	0.17565913043478262
8381	0.4323504761904762
8382	0.46956138728323704
8391	0.5779126595744681
8392	3.6021231999999994
8393	0.7205695141700406
8400	0.6259629473684211
8410	0.6193590532544379
8421	0.057612413793103445
8422	0.5519410264385692
8423	1.0443026670850328
8424	0.16003825503355704
8431	0.24995271535580527
8432	0.24758065217391304
8433	0.43615402597402597
8434	0.6759774350649351
8441	0.8896160000000001
8442	0.143081652892562
8443	0.15965967689822294
8444	0.36966918518518516
8451	0.37978480000000003
8452	0.21551873278236916
8453	0.019106440677966102
8460	0.7934164143426296
8471	1.1686109871244637
8472	0.3308438709677419
8481	0.71820328125
8482	1.3496376923076923
8483	0.2057031884057971
8491	1.2321435754189944
8492	0.6388754838709677
8493	0.41370439024390243
8494	0.6074714285714286
8495	0.17520507936507937
9001	0.3794094273127753
